device,light,position1,position2,position3,best_probe_count,ber,csv_file1,csv_file2,csv_file3,bit_blocks
15pro,yellow,6,8,18,7,0.4666666666666667,data\15pro\yellow\6.csv,data\15pro\yellow\8.csv,data\15pro\yellow\18.csv,"[[-1, -1, 1], [1, -1, -1], [-1, -1, 1], [1, -1, 1], [1, 1, -1], [-1, 1, -1], [-1, -1, -1], [-1, -1, 1], [-1, -1, 1], [1, 1, 1]]"
15pro,yellow,6,8,19,18,0.06666666666666667,data\15pro\yellow\6.csv,data\15pro\yellow\8.csv,data\15pro\yellow\19.csv,"[[-1, -1, -1], [-1, 1, -1], [-1, -1, 1], [-1, 1, 1], [1, 1, 1], [-1, 1, 1], [1, -1, -1], [1, -1, -1], [-1, 1, 1], [1, -1, 1]]"
15pro,yellow,6,8,20,17,0.03333333333333333,data\15pro\yellow\6.csv,data\15pro\yellow\8.csv,data\15pro\yellow\20.csv,"[[-1, 1, 1], [1, 1, 1], [1, 1, 1], [-1, -1, -1], [-1, -1, 1], [-1, -1, 1], [1, 1, -1], [-1, 1, -1], [-1, -1, 1], [1, -1, 1]]"
15pro,yellow,6,8,21,17,0.13333333333333333,data\15pro\yellow\6.csv,data\15pro\yellow\8.csv,data\15pro\yellow\21.csv,"[[1, 1, 1], [1, 1, -1], [1, -1, 1], [1, -1, -1], [1, 1, 1], [1, -1, -1], [1, -1, -1], [-1, -1, -1], [-1, 1, 1], [-1, -1, 1]]"
15pro,yellow,6,8,22,10,0.06666666666666667,data\15pro\yellow\6.csv,data\15pro\yellow\8.csv,data\15pro\yellow\22.csv,"[[-1, -1, 1], [-1, 1, 1], [-1, -1, 1], [1, 1, -1], [-1, -1, 1], [-1, -1, -1], [1, 1, -1], [-1, -1, -1], [1, -1, 1], [-1, 1, 1]]"
15pro,yellow,6,8,23,5,0.3,data\15pro\yellow\6.csv,data\15pro\yellow\8.csv,data\15pro\yellow\23.csv,"[[-1, 1, 1], [-1, -1, -1], [-1, -1, 1], [1, -1, 1], [-1, 1, 1], [1, -1, 1], [1, -1, -1], [1, -1, -1], [1, 1, -1], [-1, 1, -1]]"
15pro,yellow,6,8,24,10,0.2,data\15pro\yellow\6.csv,data\15pro\yellow\8.csv,data\15pro\yellow\24.csv,"[[-1, 1, -1], [1, -1, -1], [-1, 1, 1], [-1, 1, -1], [-1, -1, -1], [-1, 1, 1], [1, -1, -1], [-1, 1, -1], [1, 1, 1], [1, 1, -1]]"
15pro,yellow,6,8,25,6,0.1,data\15pro\yellow\6.csv,data\15pro\yellow\8.csv,data\15pro\yellow\25.csv,"[[-1, 1, 1], [-1, -1, 1], [-1, 1, -1], [1, -1, -1], [1, 1, -1], [1, -1, -1], [-1, -1, 1], [1, 1, -1], [1, 1, -1], [1, -1, 1]]"
15pro,yellow,6,8,26,18,0.16666666666666666,data\15pro\yellow\6.csv,data\15pro\yellow\8.csv,data\15pro\yellow\26.csv,"[[1, 1, -1], [-1, 1, -1], [1, 1, -1], [1, 1, -1], [-1, -1, -1], [-1, 1, 1], [1, 1, -1], [-1, 1, 1], [1, -1, -1], [1, -1, 1]]"
15pro,yellow,6,8,27,17,0.1,data\15pro\yellow\6.csv,data\15pro\yellow\8.csv,data\15pro\yellow\27.csv,"[[1, -1, -1], [1, 1, -1], [-1, 1, 1], [1, 1, 1], [-1, -1, -1], [-1, -1, 1], [-1, -1, -1], [1, 1, -1], [-1, 1, 1], [1, 1, 1]]"
15pro,yellow,6,8,28,7,0.06666666666666667,data\15pro\yellow\6.csv,data\15pro\yellow\8.csv,data\15pro\yellow\28.csv,"[[1, -1, 1], [1, -1, 1], [-1, -1, -1], [-1, -1, 1], [1, 1, 1], [-1, 1, 1], [1, 1, -1], [-1, -1, -1], [-1, 1, -1], [-1, 1, 1]]"
15pro,yellow,6,9,10,5,0.2,data\15pro\yellow\6.csv,data\15pro\yellow\9.csv,data\15pro\yellow\10.csv,"[[-1, -1, -1], [-1, 1, -1], [1, 1, -1], [1, -1, 1], [1, 1, -1], [-1, -1, -1], [-1, -1, 1], [-1, -1, -1], [1, -1, 1], [1, -1, 1]]"
15pro,yellow,6,9,11,11,0.3333333333333333,data\15pro\yellow\6.csv,data\15pro\yellow\9.csv,data\15pro\yellow\11.csv,"[[-1, -1, -1], [1, 1, -1], [-1, -1, 1], [1, -1, 1], [1, -1, 1], [1, 1, 1], [1, -1, 1], [-1, 1, -1], [1, -1, 1], [-1, -1, 1]]"
15pro,yellow,6,9,12,5,0.4666666666666667,data\15pro\yellow\6.csv,data\15pro\yellow\9.csv,data\15pro\yellow\12.csv,"[[1, -1, 1], [1, -1, 1], [-1, -1, 1], [-1, 1, 1], [1, -1, 1], [-1, -1, 1], [1, 1, 1], [-1, -1, -1], [-1, 1, 1], [1, 1, -1]]"
15pro,yellow,6,9,13,7,0.26666666666666666,data\15pro\yellow\6.csv,data\15pro\yellow\9.csv,data\15pro\yellow\13.csv,"[[-1, -1, -1], [1, 1, -1], [1, 1, 1], [-1, 1, 1], [1, -1, 1], [-1, -1, -1], [1, -1, 1], [1, 1, -1], [-1, 1, 1], [-1, -1, 1]]"
15pro,yellow,6,9,14,11,0.26666666666666666,data\15pro\yellow\6.csv,data\15pro\yellow\9.csv,data\15pro\yellow\14.csv,"[[1, 1, 1], [-1, -1, 1], [-1, -1, -1], [1, -1, 1], [-1, 1, 1], [1, 1, -1], [1, -1, 1], [1, -1, 1], [-1, -1, -1], [-1, 1, -1]]"
15pro,yellow,6,9,15,6,0.23333333333333334,data\15pro\yellow\6.csv,data\15pro\yellow\9.csv,data\15pro\yellow\15.csv,"[[1, -1, 1], [-1, 1, 1], [-1, -1, -1], [-1, 1, -1], [1, -1, 1], [-1, 1, -1], [1, -1, -1], [-1, -1, 1], [1, -1, 1], [1, 1, -1]]"
15pro,yellow,6,9,16,10,0.26666666666666666,data\15pro\yellow\6.csv,data\15pro\yellow\9.csv,data\15pro\yellow\16.csv,"[[-1, -1, -1], [1, 1, -1], [1, -1, 1], [-1, 1, 1], [-1, 1, 1], [-1, 1, -1], [1, -1, -1], [-1, -1, -1], [-1, 1, 1], [-1, 1, -1]]"
15pro,yellow,6,9,17,7,0.2,data\15pro\yellow\6.csv,data\15pro\yellow\9.csv,data\15pro\yellow\17.csv,"[[1, 1, 1], [1, 1, -1], [-1, -1, -1], [1, -1, -1], [1, 1, 1], [1, -1, 1], [-1, -1, -1], [1, 1, -1], [-1, -1, -1], [1, -1, -1]]"
15pro,yellow,6,9,18,5,0.36666666666666664,data\15pro\yellow\6.csv,data\15pro\yellow\9.csv,data\15pro\yellow\18.csv,"[[-1, 1, 1], [-1, 1, -1], [1, -1, -1], [1, 1, -1], [1, 1, -1], [-1, -1, 1], [1, -1, 1], [-1, 1, 1], [1, -1, -1], [-1, 1, -1]]"
15pro,yellow,6,9,19,11,0.23333333333333334,data\15pro\yellow\6.csv,data\15pro\yellow\9.csv,data\15pro\yellow\19.csv,"[[1, -1, -1], [1, -1, 1], [1, -1, 1], [-1, -1, -1], [1, -1, 1], [-1, 1, 1], [1, -1, -1], [-1, 1, 1], [1, 1, -1], [1, 1, 1]]"
15pro,yellow,6,9,20,11,0.3333333333333333,data\15pro\yellow\6.csv,data\15pro\yellow\9.csv,data\15pro\yellow\20.csv,"[[-1, 1, -1], [-1, -1, -1], [-1, -1, 1], [1, -1, 1], [1, 1, -1], [-1, 1, -1], [1, 1, 1], [-1, 1, -1], [1, -1, 1], [-1, 1, 1]]"
15pro,yellow,6,9,21,5,0.16666666666666666,data\15pro\yellow\6.csv,data\15pro\yellow\9.csv,data\15pro\yellow\21.csv,"[[-1, 1, -1], [-1, 1, -1], [1, -1, -1], [1, 1, -1], [-1, -1, -1], [-1, -1, -1], [1, 1, -1], [1, -1, 1], [1, -1, 1], [-1, 1, -1]]"
15pro,yellow,6,9,22,8,0.26666666666666666,data\15pro\yellow\6.csv,data\15pro\yellow\9.csv,data\15pro\yellow\22.csv,"[[1, -1, -1], [1, 1, 1], [-1, 1, 1], [1, -1, -1], [-1, -1, 1], [-1, 1, 1], [-1, -1, -1], [1, 1, -1], [-1, 1, 1], [-1, -1, 1]]"
15pro,yellow,6,9,23,10,0.13333333333333333,data\15pro\yellow\6.csv,data\15pro\yellow\9.csv,data\15pro\yellow\23.csv,"[[-1, 1, -1], [1, 1, 1], [-1, -1, -1], [-1, -1, -1], [1, 1, 1], [1, 1, -1], [-1, -1, 1], [-1, 1, -1], [-1, -1, 1], [-1, -1, 1]]"
15pro,yellow,6,9,24,10,0.13333333333333333,data\15pro\yellow\6.csv,data\15pro\yellow\9.csv,data\15pro\yellow\24.csv,"[[-1, -1, 1], [1, -1, 1], [-1, -1, -1], [-1, 1, 1], [-1, 1, 1], [-1, -1, -1], [-1, 1, 1], [-1, -1, -1], [1, 1, -1], [1, -1, -1]]"
15pro,yellow,6,9,25,6,0.26666666666666666,data\15pro\yellow\6.csv,data\15pro\yellow\9.csv,data\15pro\yellow\25.csv,"[[-1, -1, 1], [-1, 1, -1], [1, -1, 1], [1, -1, -1], [1, -1, 1], [1, 1, -1], [1, -1, 1], [-1, 1, -1], [-1, 1, -1], [1, 1, 1]]"
15pro,yellow,6,9,26,5,0.3,data\15pro\yellow\6.csv,data\15pro\yellow\9.csv,data\15pro\yellow\26.csv,"[[-1, 1, -1], [1, 1, -1], [1, -1, 1], [-1, 1, 1], [1, -1, -1], [-1, -1, -1], [1, 1, 1], [-1, -1, 1], [1, -1, 1], [1, -1, -1]]"
15pro,yellow,6,9,27,10,0.3,data\15pro\yellow\6.csv,data\15pro\yellow\9.csv,data\15pro\yellow\27.csv,"[[-1, 1, -1], [1, -1, -1], [1, 1, 1], [1, 1, -1], [-1, 1, 1], [1, -1, -1], [1, -1, -1], [1, 1, -1], [-1, -1, 1], [1, 1, -1]]"
15pro,yellow,6,9,28,6,0.43333333333333335,data\15pro\yellow\6.csv,data\15pro\yellow\9.csv,data\15pro\yellow\28.csv,"[[-1, 1, 1], [-1, 1, -1], [-1, -1, 1], [1, -1, 1], [-1, 1, -1], [1, -1, 1], [-1, -1, 1], [-1, 1, -1], [1, 1, 1], [1, -1, -1]]"
15pro,yellow,6,10,11,12,0.36666666666666664,data\15pro\yellow\6.csv,data\15pro\yellow\10.csv,data\15pro\yellow\11.csv,"[[1, -1, -1], [1, 1, 1], [1, -1, -1], [-1, -1, 1], [1, -1, -1], [-1, -1, 1], [-1, 1, -1], [-1, 1, 1], [-1, 1, 1], [1, 1, -1]]"
15pro,yellow,6,10,12,12,0.23333333333333334,data\15pro\yellow\6.csv,data\15pro\yellow\10.csv,data\15pro\yellow\12.csv,"[[-1, 1, 1], [-1, -1, -1], [-1, -1, 1], [1, 1, -1], [-1, -1, 1], [-1, -1, -1], [-1, -1, -1], [1, -1, -1], [1, 1, -1], [-1, 1, -1]]"
15pro,yellow,6,10,14,11,0.2,data\15pro\yellow\6.csv,data\15pro\yellow\10.csv,data\15pro\yellow\14.csv,"[[-1, 1, 1], [1, -1, -1], [-1, 1, -1], [1, 1, -1], [-1, -1, 1], [-1, -1, -1], [1, -1, 1], [-1, 1, -1], [-1, -1, -1], [1, 1, 1]]"
15pro,yellow,6,10,16,11,0.3,data\15pro\yellow\6.csv,data\15pro\yellow\10.csv,data\15pro\yellow\16.csv,"[[-1, 1, -1], [1, 1, -1], [-1, -1, -1], [-1, -1, 1], [1, 1, 1], [1, 1, -1], [1, -1, 1], [1, 1, -1], [1, -1, -1], [-1, -1, -1]]"
15pro,yellow,6,10,17,7,0.3333333333333333,data\15pro\yellow\6.csv,data\15pro\yellow\10.csv,data\15pro\yellow\17.csv,"[[1, 1, -1], [-1, -1, -1], [1, 1, 1], [1, 1, 1], [1, 1, -1], [1, 1, 1], [-1, 1, 1], [-1, 1, 1], [-1, 1, 1], [1, 1, 1]]"
15pro,yellow,6,10,18,7,0.2,data\15pro\yellow\6.csv,data\15pro\yellow\10.csv,data\15pro\yellow\18.csv,"[[-1, -1, -1], [-1, 1, -1], [1, 1, 1], [-1, -1, -1], [1, 1, 1], [1, -1, 1], [1, -1, 1], [-1, 1, 1], [1, 1, -1], [-1, -1, 1]]"
15pro,yellow,6,10,20,12,0.3333333333333333,data\15pro\yellow\6.csv,data\15pro\yellow\10.csv,data\15pro\yellow\20.csv,"[[1, -1, -1], [1, -1, -1], [-1, 1, 1], [1, -1, 1], [-1, -1, -1], [-1, 1, -1], [1, -1, -1], [-1, 1, -1], [1, 1, -1], [-1, 1, 1]]"
15pro,yellow,6,10,21,17,0.16666666666666666,data\15pro\yellow\6.csv,data\15pro\yellow\10.csv,data\15pro\yellow\21.csv,"[[-1, 1, 1], [1, -1, -1], [-1, 1, 1], [-1, 1, 1], [-1, -1, 1], [1, 1, 1], [1, 1, -1], [1, 1, -1], [1, -1, -1], [1, 1, -1]]"
15pro,yellow,6,10,22,11,0.1,data\15pro\yellow\6.csv,data\15pro\yellow\10.csv,data\15pro\yellow\22.csv,"[[1, -1, -1], [1, 1, 1], [-1, 1, -1], [1, -1, -1], [1, 1, 1], [1, -1, -1], [-1, 1, 1], [1, 1, 1], [-1, 1, 1], [1, -1, 1]]"
15pro,yellow,6,10,23,5,0.16666666666666666,data\15pro\yellow\6.csv,data\15pro\yellow\10.csv,data\15pro\yellow\23.csv,"[[1, 1, 1], [1, -1, 1], [-1, -1, -1], [1, -1, 1], [-1, 1, 1], [-1, -1, -1], [1, 1, 1], [1, 1, 1], [1, -1, 1], [1, 1, 1]]"
15pro,yellow,6,10,24,11,0.23333333333333334,data\15pro\yellow\6.csv,data\15pro\yellow\10.csv,data\15pro\yellow\24.csv,"[[1, -1, -1], [1, 1, -1], [-1, -1, -1], [-1, -1, 1], [1, 1, 1], [-1, 1, 1], [1, -1, -1], [1, 1, -1], [-1, -1, 1], [1, -1, 1]]"
15pro,yellow,6,10,25,6,0.06666666666666667,data\15pro\yellow\6.csv,data\15pro\yellow\10.csv,data\15pro\yellow\25.csv,"[[1, -1, -1], [1, -1, 1], [1, 1, -1], [-1, -1, 1], [-1, -1, 1], [1, 1, 1], [1, 1, -1], [1, 1, -1], [-1, -1, -1], [-1, 1, -1]]"
15pro,yellow,6,10,26,15,0.06666666666666667,data\15pro\yellow\6.csv,data\15pro\yellow\10.csv,data\15pro\yellow\26.csv,"[[1, 1, 1], [1, -1, 1], [-1, -1, -1], [1, 1, 1], [1, 1, -1], [1, -1, 1], [-1, -1, -1], [1, 1, 1], [-1, 1, -1], [-1, 1, -1]]"
15pro,yellow,6,10,27,12,0.13333333333333333,data\15pro\yellow\6.csv,data\15pro\yellow\10.csv,data\15pro\yellow\27.csv,"[[-1, -1, 1], [1, -1, -1], [-1, 1, -1], [-1, 1, -1], [1, 1, -1], [-1, 1, -1], [1, 1, 1], [1, -1, -1], [-1, -1, 1], [1, 1, -1]]"
15pro,yellow,6,10,28,5,0.26666666666666666,data\15pro\yellow\6.csv,data\15pro\yellow\10.csv,data\15pro\yellow\28.csv,"[[-1, 1, -1], [-1, -1, -1], [-1, -1, -1], [1, 1, 1], [-1, 1, -1], [1, 1, 1], [-1, 1, -1], [1, -1, 1], [1, 1, -1], [1, -1, -1]]"
15pro,yellow,6,11,12,11,0.43333333333333335,data\15pro\yellow\6.csv,data\15pro\yellow\11.csv,data\15pro\yellow\12.csv,"[[-1, -1, -1], [-1, -1, -1], [1, 1, -1], [1, 1, -1], [1, -1, -1], [-1, 1, 1], [1, 1, 1], [-1, 1, 1], [1, 1, -1], [-1, 1, -1]]"
15pro,yellow,6,11,13,18,0.06666666666666667,data\15pro\yellow\6.csv,data\15pro\yellow\11.csv,data\15pro\yellow\13.csv,"[[1, 1, -1], [-1, 1, 1], [1, -1, 1], [-1, 1, 1], [1, 1, 1], [1, 1, 1], [1, 1, -1], [1, 1, -1], [1, 1, 1], [1, -1, -1]]"
15pro,yellow,6,11,14,11,0.4,data\15pro\yellow\6.csv,data\15pro\yellow\11.csv,data\15pro\yellow\14.csv,"[[-1, -1, 1], [-1, 1, 1], [-1, 1, 1], [1, -1, -1], [1, -1, 1], [1, -1, 1], [-1, -1, 1], [-1, 1, -1], [1, -1, 1], [1, -1, -1]]"
15pro,yellow,6,11,15,6,0.13333333333333333,data\15pro\yellow\6.csv,data\15pro\yellow\11.csv,data\15pro\yellow\15.csv,"[[1, 1, -1], [-1, -1, -1], [1, 1, 1], [-1, 1, -1], [1, -1, 1], [1, -1, -1], [1, -1, -1], [1, 1, 1], [-1, 1, 1], [1, -1, 1]]"
15pro,yellow,6,11,16,11,0.3,data\15pro\yellow\6.csv,data\15pro\yellow\11.csv,data\15pro\yellow\16.csv,"[[-1, -1, 1], [-1, 1, 1], [-1, -1, 1], [1, -1, -1], [-1, 1, -1], [1, -1, -1], [1, 1, 1], [1, 1, 1], [-1, -1, 1], [1, 1, -1]]"
15pro,yellow,6,11,17,7,0.26666666666666666,data\15pro\yellow\6.csv,data\15pro\yellow\11.csv,data\15pro\yellow\17.csv,"[[1, 1, 1], [1, 1, -1], [1, 1, -1], [-1, -1, 1], [-1, 1, -1], [1, 1, 1], [-1, -1, 1], [1, -1, -1], [1, 1, 1], [-1, -1, 1]]"
15pro,yellow,6,11,18,6,0.06666666666666667,data\15pro\yellow\6.csv,data\15pro\yellow\11.csv,data\15pro\yellow\18.csv,"[[-1, 1, 1], [1, -1, 1], [-1, 1, -1], [-1, 1, 1], [1, -1, 1], [1, 1, -1], [-1, 1, -1], [1, -1, -1], [-1, 1, -1], [1, 1, 1]]"
15pro,yellow,6,11,19,12,0.16666666666666666,data\15pro\yellow\6.csv,data\15pro\yellow\11.csv,data\15pro\yellow\19.csv,"[[1, 1, -1], [-1, -1, -1], [1, -1, -1], [-1, 1, -1], [1, 1, 1], [-1, 1, -1], [-1, -1, -1], [1, 1, -1], [1, -1, 1], [-1, 1, -1]]"
15pro,yellow,6,11,20,12,0.36666666666666664,data\15pro\yellow\6.csv,data\15pro\yellow\11.csv,data\15pro\yellow\20.csv,"[[1, 1, -1], [-1, -1, -1], [-1, 1, 1], [-1, -1, -1], [-1, -1, -1], [-1, -1, -1], [1, -1, 1], [1, 1, -1], [1, -1, -1], [1, 1, -1]]"
15pro,yellow,6,11,21,6,0.06666666666666667,data\15pro\yellow\6.csv,data\15pro\yellow\11.csv,data\15pro\yellow\21.csv,"[[1, 1, 1], [-1, -1, 1], [-1, 1, 1], [-1, -1, 1], [1, 1, -1], [-1, 1, 1], [-1, -1, 1], [1, 1, 1], [1, 1, -1], [-1, 1, 1]]"
15pro,yellow,6,11,22,17,0.3,data\15pro\yellow\6.csv,data\15pro\yellow\11.csv,data\15pro\yellow\22.csv,"[[1, 1, 1], [1, 1, -1], [1, -1, -1], [-1, -1, 1], [-1, 1, -1], [-1, 1, 1], [-1, -1, -1], [1, 1, -1], [1, 1, 1], [-1, 1, 1]]"
15pro,yellow,6,11,23,6,0.2,data\15pro\yellow\6.csv,data\15pro\yellow\11.csv,data\15pro\yellow\23.csv,"[[1, 1, 1], [-1, -1, 1], [1, -1, 1], [1, -1, 1], [1, 1, 1], [-1, 1, 1], [-1, -1, -1], [-1, -1, -1], [1, 1, -1], [-1, -1, 1]]"
15pro,yellow,6,11,24,12,0.2,data\15pro\yellow\6.csv,data\15pro\yellow\11.csv,data\15pro\yellow\24.csv,"[[-1, -1, -1], [1, 1, 1], [1, 1, -1], [-1, -1, -1], [-1, -1, 1], [1, -1, -1], [-1, 1, -1], [-1, 1, 1], [1, -1, -1], [-1, 1, -1]]"
15pro,yellow,6,11,25,11,0.36666666666666664,data\15pro\yellow\6.csv,data\15pro\yellow\11.csv,data\15pro\yellow\25.csv,"[[-1, 1, -1], [-1, -1, 1], [-1, 1, -1], [1, -1, -1], [-1, 1, -1], [1, 1, 1], [-1, -1, -1], [1, -1, -1], [-1, 1, -1], [1, 1, 1]]"
15pro,yellow,6,11,26,15,0.23333333333333334,data\15pro\yellow\6.csv,data\15pro\yellow\11.csv,data\15pro\yellow\26.csv,"[[1, 1, -1], [-1, 1, -1], [-1, 1, 1], [-1, 1, -1], [1, 1, -1], [1, 1, -1], [-1, -1, 1], [1, 1, -1], [1, -1, -1], [-1, -1, 1]]"
15pro,yellow,6,11,27,11,0.2,data\15pro\yellow\6.csv,data\15pro\yellow\11.csv,data\15pro\yellow\27.csv,"[[-1, -1, -1], [1, -1, -1], [1, 1, -1], [1, 1, 1], [1, 1, 1], [-1, -1, 1], [-1, 1, -1], [1, -1, 1], [-1, -1, -1], [-1, -1, 1]]"
15pro,yellow,6,11,28,11,0.4,data\15pro\yellow\6.csv,data\15pro\yellow\11.csv,data\15pro\yellow\28.csv,"[[-1, -1, 1], [1, -1, -1], [-1, 1, 1], [-1, 1, -1], [-1, 1, -1], [1, -1, -1], [1, 1, 1], [1, -1, -1], [1, 1, 1], [-1, 1, -1]]"
15pro,yellow,6,12,13,17,0.06666666666666667,data\15pro\yellow\6.csv,data\15pro\yellow\12.csv,data\15pro\yellow\13.csv,"[[1, 1, -1], [-1, -1, 1], [-1, -1, 1], [-1, -1, -1], [-1, -1, -1], [-1, -1, 1], [-1, 1, -1], [1, -1, -1], [-1, 1, -1], [1, -1, 1]]"
15pro,yellow,6,12,14,11,0.3,data\15pro\yellow\6.csv,data\15pro\yellow\12.csv,data\15pro\yellow\14.csv,"[[-1, -1, -1], [-1, -1, -1], [-1, 1, -1], [-1, -1, -1], [-1, -1, -1], [1, 1, -1], [-1, 1, 1], [1, -1, 1], [1, -1, 1], [1, -1, -1]]"
15pro,yellow,6,12,15,5,0.06666666666666667,data\15pro\yellow\6.csv,data\15pro\yellow\12.csv,data\15pro\yellow\15.csv,"[[-1, -1, -1], [-1, -1, -1], [-1, 1, -1], [1, -1, -1], [-1, 1, 1], [1, -1, 1], [-1, 1, -1], [1, 1, 1], [1, -1, 1], [1, 1, 1]]"
15pro,yellow,6,12,16,11,0.36666666666666664,data\15pro\yellow\6.csv,data\15pro\yellow\12.csv,data\15pro\yellow\16.csv,"[[-1, 1, 1], [1, -1, 1], [1, -1, 1], [1, 1, 1], [-1, -1, -1], [-1, 1, 1], [-1, 1, -1], [1, -1, -1], [-1, -1, 1], [1, -1, -1]]"
15pro,yellow,6,12,17,7,0.36666666666666664,data\15pro\yellow\6.csv,data\15pro\yellow\12.csv,data\15pro\yellow\17.csv,"[[-1, -1, -1], [1, -1, -1], [-1, 1, 1], [1, 1, -1], [1, 1, -1], [-1, 1, -1], [-1, -1, 1], [-1, 1, 1], [1, 1, 1], [1, 1, 1]]"
15pro,yellow,6,12,18,11,0.36666666666666664,data\15pro\yellow\6.csv,data\15pro\yellow\12.csv,data\15pro\yellow\18.csv,"[[1, 1, -1], [1, -1, -1], [-1, -1, 1], [1, 1, -1], [-1, -1, 1], [1, -1, 1], [1, -1, -1], [1, 1, -1], [-1, 1, 1], [1, 1, -1]]"
15pro,yellow,6,12,19,12,0.16666666666666666,data\15pro\yellow\6.csv,data\15pro\yellow\12.csv,data\15pro\yellow\19.csv,"[[-1, -1, -1], [1, -1, 1], [1, -1, 1], [1, 1, -1], [-1, -1, 1], [1, -1, 1], [-1, 1, -1], [-1, -1, 1], [-1, 1, 1], [1, -1, 1]]"
15pro,yellow,6,12,20,11,0.4666666666666667,data\15pro\yellow\6.csv,data\15pro\yellow\12.csv,data\15pro\yellow\20.csv,"[[1, 1, 1], [1, 1, -1], [1, -1, -1], [1, -1, 1], [1, -1, -1], [1, -1, -1], [1, -1, -1], [1, 1, -1], [1, 1, -1], [-1, 1, -1]]"
15pro,yellow,6,12,21,15,0.13333333333333333,data\15pro\yellow\6.csv,data\15pro\yellow\12.csv,data\15pro\yellow\21.csv,"[[1, -1, 1], [1, -1, -1], [1, 1, 1], [-1, -1, -1], [1, 1, 1], [-1, 1, -1], [1, 1, -1], [1, 1, 1], [1, -1, -1], [-1, 1, -1]]"
15pro,yellow,6,12,22,12,0.3,data\15pro\yellow\6.csv,data\15pro\yellow\12.csv,data\15pro\yellow\22.csv,"[[-1, -1, 1], [1, 1, -1], [-1, -1, 1], [1, 1, 1], [-1, 1, 1], [-1, 1, -1], [1, -1, -1], [-1, 1, -1], [-1, -1, -1], [-1, 1, -1]]"
15pro,yellow,6,12,23,5,0.3,data\15pro\yellow\6.csv,data\15pro\yellow\12.csv,data\15pro\yellow\23.csv,"[[-1, 1, 1], [-1, 1, -1], [-1, -1, -1], [1, 1, -1], [-1, 1, -1], [1, 1, -1], [1, -1, -1], [-1, 1, -1], [1, 1, 1], [-1, 1, 1]]"
15pro,yellow,6,12,24,15,0.13333333333333333,data\15pro\yellow\6.csv,data\15pro\yellow\12.csv,data\15pro\yellow\24.csv,"[[-1, -1, -1], [-1, 1, -1], [1, -1, 1], [-1, -1, -1], [-1, -1, 1], [-1, 1, 1], [1, -1, -1], [-1, -1, -1], [-1, 1, -1], [1, 1, 1]]"
15pro,yellow,6,12,25,11,0.3,data\15pro\yellow\6.csv,data\15pro\yellow\12.csv,data\15pro\yellow\25.csv,"[[-1, 1, -1], [-1, -1, -1], [-1, 1, 1], [1, 1, -1], [1, 1, -1], [-1, -1, 1], [1, 1, -1], [-1, 1, 1], [-1, -1, 1], [1, -1, 1]]"
15pro,yellow,6,12,26,15,0.26666666666666666,data\15pro\yellow\6.csv,data\15pro\yellow\12.csv,data\15pro\yellow\26.csv,"[[1, -1, -1], [1, -1, 1], [1, -1, 1], [-1, 1, 1], [-1, -1, 1], [-1, -1, 1], [-1, -1, -1], [1, -1, -1], [-1, 1, 1], [1, 1, -1]]"
15pro,yellow,6,12,27,11,0.36666666666666664,data\15pro\yellow\6.csv,data\15pro\yellow\12.csv,data\15pro\yellow\27.csv,"[[-1, 1, 1], [-1, 1, 1], [-1, -1, 1], [-1, 1, 1], [-1, -1, -1], [-1, 1, -1], [1, -1, 1], [-1, 1, -1], [-1, 1, 1], [1, -1, -1]]"
15pro,yellow,6,12,28,5,0.4666666666666667,data\15pro\yellow\6.csv,data\15pro\yellow\12.csv,data\15pro\yellow\28.csv,"[[1, 1, 1], [-1, 1, 1], [1, 1, -1], [1, -1, -1], [-1, 1, -1], [-1, 1, 1], [1, -1, 1], [-1, 1, 1], [-1, 1, -1], [1, 1, 1]]"
15pro,yellow,6,13,14,18,0.13333333333333333,data\15pro\yellow\6.csv,data\15pro\yellow\13.csv,data\15pro\yellow\14.csv,"[[1, -1, 1], [-1, 1, -1], [-1, 1, 1], [-1, 1, 1], [1, -1, -1], [-1, 1, 1], [1, 1, -1], [1, -1, -1], [1, 1, -1], [-1, 1, 1]]"
15pro,yellow,6,13,16,17,0.03333333333333333,data\15pro\yellow\6.csv,data\15pro\yellow\13.csv,data\15pro\yellow\16.csv,"[[-1, -1, 1], [1, 1, 1], [-1, 1, -1], [1, 1, 1], [-1, 1, 1], [1, -1, 1], [-1, 1, -1], [-1, 1, -1], [1, 1, -1], [-1, 1, 1]]"
15pro,yellow,6,13,17,7,0.26666666666666666,data\15pro\yellow\6.csv,data\15pro\yellow\13.csv,data\15pro\yellow\17.csv,"[[-1, -1, 1], [-1, 1, -1], [-1, -1, 1], [-1, -1, -1], [-1, -1, -1], [-1, 1, 1], [-1, -1, 1], [1, 1, 1], [-1, 1, 1], [1, -1, -1]]"
15pro,yellow,6,13,18,5,0.06666666666666667,data\15pro\yellow\6.csv,data\15pro\yellow\13.csv,data\15pro\yellow\18.csv,"[[1, -1, 1], [1, 1, 1], [1, -1, 1], [1, -1, -1], [-1, -1, -1], [1, -1, -1], [-1, 1, -1], [1, 1, 1], [1, 1, 1], [-1, 1, -1]]"
